"ProdLine","ItemNumber","Description","StdPrice","Multiplier","Price","ProdLinePricing","BreakQty1","PriceRate1","BreakQty2","PriceRate2","BestPrice"
"ELKA","ELKA54373","AL Spt Kit",203.00,"0.6000 ",121.80,0.00,0.00,0.00,0.00,0.00,121.80
"ELKA","ELKA54374","WH Spt Kit",203.00,"0.6000 ",121.80,0.00,0.00,0.00,0.00,0.00,121.80
"ELKA","ELKA54375","Bk Spt Kit",203.00,"0.6000 ",121.80,0.00,0.00,0.00,0.00,0.00,121.80
"ELKA","ELKA54376","AL Hdle Assy",54.00,"0.6000 ",32.40,0.00,0.00,0.00,0.00,0.00,32.40
"ELKA","ELKA54377","WH Hdle Assy",54.00,"0.6000 ",32.40,0.00,0.00,0.00,0.00,0.00,32.40
"ELKA","ELKA54378","BK Hdle Assy",54.00,"0.6000 ",32.40,0.00,0.00,0.00,0.00,0.00,32.40
"ELKA","ELKA54422","Water Way LK4121",109.00,"0.6000 ",65.40,0.00,0.00,0.00,0.00,0.00,65.40
"ELKA","ELKA54441","Lower Housing w/ Div",138.00,"0.6000 ",82.80,0.00,0.00,0.00,0.00,0.00,82.80
"ELKA","ELKA54442","Lower Housing w/ Div",114.00,"0.6000 ",68.40,0.00,0.00,0.00,0.00,0.00,68.40
"ELKA","ELKA54443","Lower Housing w/ Mtg Shft",103.00,"0.6000 ",61.80,0.00,0.00,0.00,0.00,0.00,61.80
"ELKA","ELKA54456","Lower Housing Assy",94.00,"0.6000 ",56.40,0.00,0.00,0.00,0.00,0.00,56.40
"ELKA","ELKA54470","Set Screw w/ Nylon Patch",5.00,"0.6000 ",3.00,0.00,0.00,0.00,0.00,0.00,3.00
"ELKA","ELKA54475","Valve Assy",124.00,"0.6000 ",74.40,0.00,0.00,0.00,0.00,0.00,74.40
"ELKA","ELKA54502","Spt Protector",3.34,"0.6000 ",2.00,0.00,0.00,0.00,0.00,0.00,2.00
"ELKA","ELKA54517D","Brassy GD Esch",83.00,"0.6000 ",49.80,0.00,0.00,0.00,0.00,0.00,49.80
"ELKA","ELKA54520","BK Washer",7.00,"0.6000 ",4.20,0.00,0.00,0.00,0.00,0.00,4.20
"ELKA","ELKA54530","CP Spt",59.00,"0.6000 ",35.40,0.00,0.00,0.00,0.00,0.00,35.40
"ELKA","ELKA54544","WH Spt Nut",14.00,"0.6000 ",8.40,0.00,0.00,0.00,0.00,0.00,8.40
"ELKA","ELKA54550","WH Hub less Hole",29.00,"0.6000 ",17.40,0.00,0.00,0.00,0.00,0.00,17.40
"ELKA","ELKA54562","AL Esch",27.00,"0.6000 ",16.20,0.00,0.00,0.00,0.00,0.00,16.20
"ELKA","ELKA54563","BK Esch",27.00,"0.6000 ",16.20,0.00,0.00,0.00,0.00,0.00,16.20
"ELKA","ELKA54564","WH Esch",27.00,"0.6000 ",16.20,0.00,0.00,0.00,0.00,0.00,16.20
"ELKA","ELKA54565","AL Spt",125.00,"0.6000 ",75.00,0.00,0.00,0.00,0.00,0.00,75.00
"ELKA","ELKA54567","WH Spt",125.00,"0.6000 ",75.00,0.00,0.00,0.00,0.00,0.00,75.00
"ELKA","ELKA54568","AL Sleeve",17.00,"0.6000 ",10.20,0.00,0.00,0.00,0.00,0.00,10.20
"ELKA","ELKA54571","AL Flng",13.00,"0.6000 ",7.80,0.00,0.00,0.00,0.00,0.00,7.80
"ELKA","ELKA54572","BK Flng",13.00,"0.6000 ",7.80,0.00,0.00,0.00,0.00,0.00,7.80
"ELKA","ELKA54574","GD Spt Assy",183.00,"0.6000 ",109.80,0.00,0.00,0.00,0.00,0.00,109.80
"ELKA","ELKA54575","AL Base Assy",114.00,"0.6000 ",68.40,0.00,0.00,0.00,0.00,0.00,68.40
"ELKA","ELKA54576","BK Base Assy",114.00,"0.6000 ",68.40,0.00,0.00,0.00,0.00,0.00,68.40
"ELKA","ELKA54577","GD Base Assy",168.00,"0.6000 ",100.80,0.00,0.00,0.00,0.00,0.00,100.80
"ELKA","ELKA54578","WH Base Assy",114.00,"0.6000 ",68.40,0.00,0.00,0.00,0.00,0.00,68.40
"ELKA","ELKA54579","AL Nut",14.00,"0.6000 ",8.40,0.00,0.00,0.00,0.00,0.00,8.40
"ELKA","ELKA54592","Hdw",28.00,"0.6000 ",16.80,0.00,0.00,0.00,0.00,0.00,16.80
"ELKA","ELKA54600","Adpt",10.00,"0.6000 ",6.00,0.00,0.00,0.00,0.00,0.00,6.00
"ELKA","ELKA54608","Waterway Assy",104.00,"0.6000 ",62.40,0.00,0.00,0.00,0.00,0.00,62.40
"ELKA","ELKA54613","Nut",5.00,"0.6000 ",3.00,0.00,0.00,0.00,0.00,0.00,3.00
"ELKA","ELKA54615","WH Outer Base",19.00,"0.6000 ",11.40,0.00,0.00,0.00,0.00,0.00,11.40
"ELKA","ELKA54616","AL Outer Base",19.00,"0.6000 ",11.40,0.00,0.00,0.00,0.00,0.00,11.40
"ELKA","ELKA54617","BK Outer Base",12.90,"0.6000 ",7.74,0.00,0.00,0.00,0.00,0.00,7.74
"ELKA","ELKA54618","CP Outer Base",20.00,"0.6000 ",12.00,0.00,0.00,0.00,0.00,0.00,12.00
"ELKA","ELKA54618D","Outer Base",59.00,"0.6000 ",35.40,0.00,0.00,0.00,0.00,0.00,35.40
"ELKA","ELKA54633","Check Valve",13.00,"0.6000 ",7.80,0.00,0.00,0.00,0.00,0.00,7.80
"ELKA","ELKA54635","Orifice",6.00,"0.6000 ",3.60,0.00,0.00,0.00,0.00,0.00,3.60
"ELKA","ELKA54645","WH Spt Body",90.00,"0.6000 ",54.00,0.00,0.00,0.00,0.00,0.00,54.00
"ELKA","ELKA54646","Male Aerator",9.00,"0.6000 ",5.40,0.00,0.00,0.00,0.00,0.00,5.40
"ELKA","ELKA54647","AL Spt Body",90.00,"0.6000 ",54.00,0.00,0.00,0.00,0.00,0.00,54.00
"ELKA","ELKA54648","BK Spt Body",85.00,"0.6000 ",51.00,0.00,0.00,0.00,0.00,0.00,51.00
"ELKA","ELKA54649","CP Spt Body",82.00,"0.6000 ",49.20,0.00,0.00,0.00,0.00,0.00,49.20
"ELKA","ELKA54669","Hose Assy",44.00,"0.6000 ",26.40,0.00,0.00,0.00,0.00,0.00,26.40
"ELKA","ELKA54678","Spray Plate",17.00,"0.6000 ",10.20,0.00,0.00,0.00,0.00,0.00,10.20
"ELKA","ELKA54682","GD Hub w/ Logo",69.00,"0.6000 ",41.40,0.00,0.00,0.00,0.00,0.00,41.40
"ELKA","ELKA54692","Check Valve",9.00,"0.6000 ",5.40,0.00,0.00,0.00,0.00,0.00,5.40
"ELKA","ELKA54697","Oring",4.00,"0.6000 ",2.40,0.00,0.00,0.00,0.00,0.00,2.40
"ELKA","ELKA54701","Hdle",29.00,"0.6000 ",17.40,0.00,0.00,0.00,0.00,0.00,17.40
"ELKA","ELKA54729","Control",9.00,"0.6000 ",5.40,0.00,0.00,0.00,0.00,0.00,5.40
"ELKA","ELKA54735","Guard",8.16,"0.6000 ",4.90,0.00,0.00,0.00,0.00,0.00,4.90
"ELKA","ELKA54738S","Protector",7.00,"0.6000 ",4.20,0.00,0.00,0.00,0.00,0.00,4.20
"ELKA","ELKA54765","Set Screw",5.00,"0.6000 ",3.00,0.00,0.00,0.00,0.00,0.00,3.00
"ELKA","ELKA54772","Spout",32.00,"0.6000 ",19.20,0.00,0.00,0.00,0.00,0.00,19.20
"ELKA","ELKA54773","Cannister Assy",448.00,"0.6000 ",268.80,0.00,0.00,0.00,0.00,0.00,268.80
"ELKA","ELKA54787","Vp Aerator",20.00,"0.6000 ",12.00,0.00,0.00,0.00,0.00,0.00,12.00
"ELKA","ELKA54800","Nipple",8.00,"0.6000 ",4.80,0.00,0.00,0.00,0.00,0.00,4.80
"ELKA","ELKA54803","AL Base",25.00,"0.6000 ",15.00,0.00,0.00,0.00,0.00,0.00,15.00
"ELKA","ELKA54804","BK Base",25.00,"0.6000 ",15.00,0.00,0.00,0.00,0.00,0.00,15.00
"ELKA","ELKA54814","BK Aerator Shell",8.00,"0.6000 ",4.80,0.00,0.00,0.00,0.00,0.00,4.80
"ELKA","ELKA54864","Hdwe Kit",12.10,"0.6000 ",7.26,0.00,0.00,0.00,0.00,0.00,7.26
"ELKA","ELKA54870","Washer",4.00,"0.6000 ",2.40,0.00,0.00,0.00,0.00,0.00,2.40
"ELKA","ELKA54874","Orifice Assy",11.00,"0.6000 ",6.60,0.00,0.00,0.00,0.00,0.00,6.60
"ELKA","ELKA54881","Intregral Bubbler",85.17,"0.6000 ",51.10,0.00,0.00,0.00,0.00,0.00,51.10
"ELKA","ELKA54888","Screen",5.00,"0.6000 ",3.00,0.00,0.00,0.00,0.00,0.00,3.00
"ELKA","ELKA54899","Hsg Kit w/ O Div",38.00,"0.6000 ",22.80,0.00,0.00,0.00,0.00,0.00,22.80
"ELKA","ELKA54900","Lower Housing Kit w/ Div",65.00,"0.6000 ",39.00,0.00,0.00,0.00,0.00,0.00,39.00
"ELKA","ELKA54903","Spt Assy",69.00,"0.6000 ",41.40,0.00,0.00,0.00,0.00,0.00,41.40
"ELKA","ELKA54914R","LH Cart Assy",59.00,"0.6000 ",35.40,0.00,0.00,0.00,0.00,0.00,35.40
"ELKA","ELKA54915R","RH Cart Assy",57.00,"0.6000 ",34.20,0.00,0.00,0.00,0.00,0.00,34.20
"ELKA","ELKA54917","Hdle Screw",4.00,"0.6000 ",2.40,0.00,0.00,0.00,0.00,0.00,2.40
"ELKA","ELKA54921","Hdle",24.00,"0.6000 ",14.40,0.00,0.00,0.00,0.00,0.00,14.40
"ELKA","ELKA54948","Cap Nut",4.00,"0.6000 ",2.40,0.00,0.00,0.00,0.00,0.00,2.40
"ELKA","ELKA54953","Lower Housing Kit",42.00,"0.6000 ",25.20,0.00,0.00,0.00,0.00,0.00,25.20
"ELKA","ELKA54968","Spt Assy",194.00,"0.6000 ",116.40,0.00,0.00,0.00,0.00,0.00,116.40
"ELKA","ELKA54982","Adpt",10.00,"0.6000 ",6.00,0.00,0.00,0.00,0.00,0.00,6.00
"ELKA","ELKA54983","Btn",11.00,"0.6000 ",6.60,0.00,0.00,0.00,0.00,0.00,6.60
"ELKA","ELKA54991","Valve Body for LK2085",53.00,"0.6000 ",31.80,0.00,0.00,0.00,0.00,0.00,31.80
"ELKA","ELKA55010","Spout Assy",26.00,"0.6000 ",15.60,0.00,0.00,0.00,0.00,0.00,15.60
"ELKA","ELKA55040","WH Btn",16.00,"0.6000 ",9.60,0.00,0.00,0.00,0.00,0.00,9.60
"ELKA","ELKA55042","Support",6.00,"0.6000 ",3.60,0.00,0.00,0.00,0.00,0.00,3.60
"ELKA","ELKA55043","Knob",12.00,"0.6000 ",7.20,0.00,0.00,0.00,0.00,0.00,7.20
"ELKA","ELKA55044","Stem",8.00,"0.6000 ",4.80,0.00,0.00,0.00,0.00,0.00,4.80
"ELKA","ELKA55052","Spt Assy",219.00,"0.6000 ",131.40,0.00,0.00,0.00,0.00,0.00,131.40
"ELKA","ELKA55066","Adapter",12.00,"0.6000 ",7.20,0.00,0.00,0.00,0.00,0.00,7.20
"ELKA","ELKA55114","Hi-Arc Spt Assy",91.00,"0.6000 ",54.60,0.00,0.00,0.00,0.00,0.00,54.60
"ELKA","ELKA55140","CP Pull Out Spray",104.00,"0.6000 ",62.40,0.00,0.00,0.00,0.00,0.00,62.40
"ELKA","ELKA55144","3"" Brass Shank Ext",31.00,"0.6000 ",18.60,0.00,0.00,0.00,0.00,0.00,18.60
"ELKA","ELKA55157R","Red LH Cart",63.00,"0.6000 ",37.80,0.00,0.00,0.00,0.00,0.00,37.80
"ELKA","ELKA55158R","Blue RH Cart",63.00,"0.6000 ",37.80,0.00,0.00,0.00,0.00,0.00,37.80
"ELKA","ELKA55179R","LH Blade Handle Assy",40.00,"0.6000 ",24.00,0.00,0.00,0.00,0.00,0.00,24.00
"ELKA","ELKA55180R","RH Blade Handle Assy",40.00,"0.6000 ",24.00,0.00,0.00,0.00,0.00,0.00,24.00
"ELKA","ELKA55219","CP Metal Dome",36.00,"0.6000 ",21.60,0.00,0.00,0.00,0.00,0.00,21.60
"ELKA","ELKA55219AL","AL Metal Dome",30.00,"0.6000 ",18.00,0.00,0.00,0.00,0.00,0.00,18.00
"ELKA","ELKA55219BK","BK Metal Dome",30.00,"0.6000 ",18.00,0.00,0.00,0.00,0.00,0.00,18.00
"ELKA","ELKA55219WH","WH Metal Dome",30.00,"0.6000 ",18.00,0.00,0.00,0.00,0.00,0.00,18.00
"ELKA","ELKA55241","Repl Waterway-Top Mount",53.50,"0.6000 ",32.10,0.00,0.00,0.00,0.00,0.00,32.10
"ELKA","ELKA55242","Repl Waterway-Top Mount",53.30,"0.6000 ",31.98,0.00,0.00,0.00,0.00,0.00,31.98
"ELKA","ELKA55243","Repl Waterway-Top Mount",53.80,"0.6000 ",32.28,0.00,0.00,0.00,0.00,0.00,32.28
"ELKA","ELKA55246N","Nickel Spout Base",102.00,"0.6000 ",61.20,0.00,0.00,0.00,0.00,0.00,61.20
"ELKA","ELKA55253","Hardware Bag",6.00,"0.6000 ",3.60,0.00,0.00,0.00,0.00,0.00,3.60
"ELKA","ELKA55259","Metal Bubbler Guard",14.80,"0.6000 ",8.88,0.00,0.00,0.00,0.00,0.00,8.88
"ELKA","ELKA55265","Orifice Adpt",13.00,"0.6000 ",7.80,0.00,0.00,0.00,0.00,0.00,7.80
"ELKA","ELKA55283","Spt Assy",19.00,"0.6000 ",11.40,0.00,0.00,0.00,0.00,0.00,11.40
"ELKA","ELKA55290AL","AL Hose Assy",12.00,"0.6000 ",7.20,0.00,0.00,0.00,0.00,0.00,7.20
"ELKA","ELKA55290BK","BK Hose Assy",21.00,"0.6000 ",12.60,0.00,0.00,0.00,0.00,0.00,12.60
"ELKA","ELKA55290CR","CP Side Spray",24.00,"0.6000 ",14.40,0.00,0.00,0.00,0.00,0.00,14.40
"ELKA","ELKA55290WH","WH Hose Assy",16.00,"0.6000 ",9.60,0.00,0.00,0.00,0.00,0.00,9.60
"ELKA","ELKA55293","Metal Lever Hdle",66.00,"0.6000 ",39.60,0.00,0.00,0.00,0.00,0.00,39.60
"ELKA","ELKA55295","Hdle Support",7.00,"0.6000 ",4.20,0.00,0.00,0.00,0.00,0.00,4.20
"ELKA","ELKA55329","H/C Plug Btn",4.00,"0.6000 ",2.40,0.00,0.00,0.00,0.00,0.00,2.40
"ELKA","ELKA55355BK","BK Sprayhead",132.00,"0.6000 ",79.20,0.00,0.00,0.00,0.00,0.00,79.20
"ELKA","ELKA55355CR","CP Sprayhead",166.00,"0.6000 ",99.60,0.00,0.00,0.00,0.00,0.00,99.60
"ELKA","ELKA55355NK","Brushed Nickel Sprayhead",294.00,"0.6000 ",176.40,0.00,0.00,0.00,0.00,0.00,176.40
"ELKA","ELKA55356CR","CP Handle",68.00,"0.6000 ",40.80,0.00,0.00,0.00,0.00,0.00,40.80
"ELKA","ELKA55356NK","Brushed Nickel Hdle Assy",80.00,"0.6000 ",48.00,0.00,0.00,0.00,0.00,0.00,48.00
"ELKA","ELKA55357","Mtg Hdwe",48.00,"0.6000 ",28.80,0.00,0.00,0.00,0.00,0.00,28.80
"ELKA","ELKA55383","4"" Blade Hdle Kit (2)",35.00,"0.6000 ",21.00,0.00,0.00,0.00,0.00,0.00,21.00
"ELKA","ELKA55384","7"" CP Wristblade Hdle Kit (2)",29.00,"0.6000 ",17.40,0.00,0.00,0.00,0.00,0.00,17.40
"ELKA","ELKA55385","2"" Lever Hdle Kit",14.00,"0.6000 ",8.40,0.00,0.00,0.00,0.00,0.00,8.40
"ELKA","ELKA55387","4"" Wristblade Kit",20.00,"0.6000 ",12.00,0.00,0.00,0.00,0.00,0.00,12.00
"ELKA","ELKA55388","6"" CP Wristblade Hdle Kit",23.00,"0.6000 ",13.80,0.00,0.00,0.00,0.00,0.00,13.80
"ELKA","ELKA55390","LG Esch Nut",8.00,"0.6000 ",4.80,0.00,0.00,0.00,0.00,0.00,4.80
"ELKA","ELKA55391","SM Esch Nut",25.00,"0.6000 ",15.00,0.00,0.00,0.00,0.00,0.00,15.00
"ELKA","ELKA55392","8"" Arc Tube Spt",30.00,"0.6000 ",18.00,0.00,0.00,0.00,0.00,0.00,18.00
"ELKA","ELKA55407","8"" CP Spout",77.00,"0.6000 ",46.20,0.00,0.00,0.00,0.00,0.00,46.20
"ELKA","ELKA55411","Double Swing Spout",69.00,"0.6000 ",41.40,0.00,0.00,0.00,0.00,0.00,41.40
"ELKA","ELKA55447","Hose Assy",112.00,"0.6000 ",67.20,0.00,0.00,0.00,0.00,0.00,67.20
"ELKA","ELKA55449","CP Euro Sprayhead & Hose",112.00,"0.6000 ",67.20,0.00,0.00,0.00,0.00,0.00,67.20
"ELKA","ELKA55450","Euro Spray Assy female w/ nest",112.00,"0.6000 ",67.20,0.00,0.00,0.00,0.00,0.00,67.20
"ELKA","ELKA55524R","Mtg Hardware",24.00,"0.6000 ",14.40,0.00,0.00,0.00,0.00,0.00,14.40
"ELKA","ELKA55960R","CP Lever Handle",73.00,"0.6000 ",43.80,0.00,0.00,0.00,0.00,0.00,43.80
"ELKA","ELKA55961R","BN Lever Handle",102.00,"0.6000 ",61.20,0.00,0.00,0.00,0.00,0.00,61.20
"ELKA","ELKA56006R","CP Spt",767.00,"0.6000 ",460.20,0.00,0.00,0.00,0.00,0.00,460.20
"ELKA","ELKA56021R","Hardware Fixing Kit",13.00,"0.6000 ",7.80,0.00,0.00,0.00,0.00,0.00,7.80
"ELKA","ELKA56024R","Hardware Fixing Kit",35.00,"0.6000 ",21.00,0.00,0.00,0.00,0.00,0.00,21.00
"ELKA","ELKA56025R","Hardware Fixing Kit",18.00,"0.6000 ",10.80,0.00,0.00,0.00,0.00,0.00,10.80
"ELKA","ELKA56057R","Metal Washer",28.00,"0.6000 ",16.80,0.00,0.00,0.00,0.00,0.00,16.80
"ELKA","ELKA56065R","CP Aerator",37.00,"0.6000 ",22.20,0.00,0.00,0.00,0.00,0.00,22.20
"ELKA","ELKA56075R","HorC Ceramic Cartridge",97.00,"0.6000 ",58.20,0.00,0.00,0.00,0.00,0.00,58.20
"ELKA","ELKA56091R","CP Spout",207.00,"0.6000 ",124.20,0.00,0.00,0.00,0.00,0.00,124.20
"ELKA","ELKA56101R","Inlet Hoses",105.00,"0.6000 ",63.00,0.00,0.00,0.00,0.00,0.00,63.00
"ELKA","ELKA56102R","S/L Ceramic Cart",83.00,"0.6000 ",49.80,0.00,0.00,0.00,0.00,0.00,49.80
"ELKA","ELKA56103R","S/L Cart",92.00,"0.6000 ",55.20,0.00,0.00,0.00,0.00,0.00,55.20
"ELKA","ELKA56104R","S/L Cartridge",99.00,"0.6000 ",59.40,0.00,0.00,0.00,0.00,0.00,59.40
"ELKA","ELKA56105R","S/L Cart",92.00,"0.6000 ",55.20,0.00,0.00,0.00,0.00,0.00,55.20
"ELKA","ELKA56107R","H & C Cartridge",83.00,"0.6000 ",49.80,0.00,0.00,0.00,0.00,0.00,49.80
"ELKA","ELKA56109R","Sprayhead",303.00,"0.6000 ",181.80,0.00,0.00,0.00,0.00,0.00,181.80
"ELKA","ELKA56110R","CP Sprayhead",200.00,"0.6000 ",120.00,0.00,0.00,0.00,0.00,0.00,120.00
"ELKA","ELKA56114R","CP Sprayhead",175.00,"0.6000 ",105.00,0.00,0.00,0.00,0.00,0.00,105.00
"ELKA","ELKA56115R","Oring",5.00,"0.6000 ",3.00,0.00,0.00,0.00,0.00,0.00,3.00
"ELKA","ELKA56120R","Flex Hose",89.00,"0.6000 ",53.40,0.00,0.00,0.00,0.00,0.00,53.40
"ELKA","ELKA56125R","BN Handspray",226.00,"0.6000 ",135.60,0.00,0.00,0.00,0.00,0.00,135.60
"ELKA","ELKA56126R","BC Sprayhead",285.00,"0.6000 ",171.00,0.00,0.00,0.00,0.00,0.00,171.00
"ELKA","ELKA56131R","Brushed Nickel Sprayhead",177.00,"0.6000 ",106.20,0.00,0.00,0.00,0.00,0.00,106.20
"ELKA","ELKA56159R","BN Sprayhead",188.00,"0.6000 ",112.80,0.00,0.00,0.00,0.00,0.00,112.80
"ELKA","ELKA56163","Spout Assy",540.00,"0.6000 ",324.00,0.00,0.00,0.00,0.00,0.00,324.00
"ELKA","ELKA70001","Cold Ceramic Cart",20.00,"0.6000 ",12.00,0.00,0.00,0.00,0.00,0.00,12.00
"ELKA","ELKA70002","Hot Ceramic Cart",20.00,"0.6000 ",12.00,0.00,0.00,0.00,0.00,0.00,12.00
"ELKA","ELKA72425R","Handle Assy",26.00,"0.6000 ",15.60,0.00,0.00,0.00,0.00,0.00,15.60
"ELKA","ELKA72839","CP Wing Handle",10.00,"0.6000 ",6.00,0.00,0.00,0.00,0.00,0.00,6.00
"ELKA","ELKA73328","BH-5 Handle - Hot",30.00,"0.6000 ",18.00,0.00,0.00,0.00,0.00,0.00,18.00
"ELKA","ELKA73329","BH-5 Handle - Cold",30.00,"0.6000 ",18.00,0.00,0.00,0.00,0.00,0.00,18.00
"ELKA","ELKA75210","Handle Kit",59.00,"0.6000 ",35.40,0.00,0.00,0.00,0.00,0.00,35.40
"ELKA","ELKBH5H","Hot Blade Hdle",100.04,"0.6000 ",60.02,0.00,0.00,0.00,0.00,0.00,60.02
"ELKA","ELKLK-2619","Conversion Kit",39.48,"0.6000 ",23.69,0.00,0.00,0.00,0.00,0.00,23.69
"ELKA","ELKLK-3712","CP Swivel Aerator",40.00,"0.6000 ",24.00,0.00,0.00,0.00,0.00,0.00,24.00
"ELKA","ELKLK-3713","PB/CP Swivel Aerator",69.00,"0.6000 ",41.40,0.00,0.00,0.00,0.00,0.00,41.40
"ELKA","ELKLK125A","Faucet Hole Cover",11.00,"0.6000 ",6.60,0.00,0.00,0.00,0.00,0.00,6.60
"ELKA","ELKLK142","Bubbler Assy",119.70,"0.6000 ",71.82,0.00,0.00,0.00,0.00,0.00,71.82
"ELKA","ELKLK18","CP Drain Fitting",50.00,"0.6000 ",30.00,0.00,0.00,0.00,0.00,0.00,30.00
"ELKA","ELKLK2725BK","BK Faucet Escutcheon",87.00,"0.6000 ",52.20,0.00,0.00,0.00,0.00,0.00,52.20
"ELKA","ELKLK2725CR","CP Faucet Escutcheon",69.00,"0.6000 ",41.40,0.00,0.00,0.00,0.00,0.00,41.40
"ELKA","ELKLK313BK","BK Soap/Lotion Dispenser",166.00,"0.6000 ",99.60,0.00,0.00,0.00,0.00,0.00,99.60
"ELKA","ELKLK35","Drain Fitting",62.00,"0.6000 ",37.20,0.00,0.00,0.00,0.00,0.00,37.20
"ELKA","ELKLK350","Socket Screwdriver",28.00,"0.6000 ",16.80,0.00,0.00,0.00,0.00,0.00,16.80
"ELKA","ELKLK352","Socket Screwdrivers (3)",67.00,"0.6000 ",40.20,0.00,0.00,0.00,0.00,0.00,40.20
"ELKA","ELKLK363","Screws & Lugs (14)",14.00,"0.6000 ",8.40,0.00,0.00,0.00,0.00,0.00,8.40
"ELKA","ELKLK364","Screw Kit (14)",13.00,"0.6000 ",7.80,0.00,0.00,0.00,0.00,0.00,7.80
"ELKA","ELKLK370","Swivel Aerator",76.00,"0.6000 ",45.60,0.00,0.00,0.00,0.00,0.00,45.60
"ELKA","ELKLK371","Swivel Aerator",46.00,"0.6000 ",27.60,0.00,0.00,0.00,0.00,0.00,27.60
"ELKA","ELKLK3714","PB Swivel Aerator",90.00,"0.6000 ",54.00,0.00,0.00,0.00,0.00,0.00,54.00
"ELKA","ELKLK3717","Hose Guide Sleeve",11.00,"0.6000 ",6.60,0.00,0.00,0.00,0.00,0.00,6.60
"ELKA","ELKLK463","Screws (42) & Clips (14)",29.00,"0.6000 ",17.40,0.00,0.00,0.00,0.00,0.00,17.40
"ELKA","ELKLK464","Drain & Trap",58.00,"0.6000 ",34.80,0.00,0.00,0.00,0.00,0.00,34.80
"ELKA","ELKLK726","Laminar Flow Control",17.00,"0.6000 ",10.20,0.00,0.00,0.00,0.00,0.00,10.20
"ELKA","ELKLK731","Rose Spray Head",46.00,"0.6000 ",27.60,0.00,0.00,0.00,0.00,0.00,27.60
"ELKA","ELKLK757NK","BN Pot Filler Handle",77.00,"0.6000 ",46.20,0.00,0.00,0.00,0.00,0.00,46.20
"ELKA","ELKLKBHDKIT","Hdle Conversion Kit",152.00,"0.6000 ",91.20,0.00,0.00,0.00,0.00,0.00,91.20
"ELKA","ELKLKMK462","Mtg Kit",20.00,"0.6000 ",12.00,0.00,0.00,0.00,0.00,0.00,12.00
"ELKA","ELKLKVR1141A","CP Bubbler",400.00,"0.6000 ",240.00,0.00,0.00,0.00,0.00,0.00,240.00
"ELKA","ELKP01273","Handle",19.00,"0.6000 ",11.40,0.00,0.00,0.00,0.00,0.00,11.40
"ELKA","ELKP05104","CP Swivel Aerator",24.00,"0.6000 ",14.40,0.00,0.00,0.00,0.00,0.00,14.40
"ELKA","ELKP35180","Washer",4.00,"0.6000 ",2.40,0.00,0.00,0.00,0.00,0.00,2.40
"ELKA","ELKP35251","Regency Hdwe Bag",4.00,"0.6000 ",2.40,0.00,0.00,0.00,0.00,0.00,2.40
"ELKA","ELKP35257","Mtg Kit",54.00,"0.6000 ",32.40,0.00,0.00,0.00,0.00,0.00,32.40
"ELKA","ELKP35258","Mtg Kit",108.00,"0.6000 ",64.80,0.00,0.00,0.00,0.00,0.00,64.80
"ELKA","ELKP36119","Handle Screw",4.00,"0.6000 ",2.40,0.00,0.00,0.00,0.00,0.00,2.40
"ELKA","ELKP47043","BN Dome",5.00,"0.6000 ",3.00,0.00,0.00,0.00,0.00,0.00,3.00
"ELKA","ELKP48052","Flex Hose",54.00,"0.6000 ",32.40,0.00,0.00,0.00,0.00,0.00,32.40
"FISH","FIS1000-0001","Retainer Disk",10.00,"0.5000 ",5.00,0.00,0.00,0.00,0.00,0.00,5.00
"FISH","FIS1000-0003","Pin Lift",10.00,"0.5000 ",5.00,0.00,0.00,0.00,0.00,0.00,5.00
"FISH","FIS1000-3011","Retainer Disk",5.00,"0.5000 ",2.50,0.00,0.00,0.00,0.00,0.00,2.50
"FISH","FIS1000-3301","Nut Bonnet",20.00,"0.5000 ",10.00,0.00,0.00,0.00,0.00,0.00,10.00
"FISH","FIS1000-3303","Tee",70.00,"0.5000 ",35.00,0.00,0.00,0.00,0.00,0.00,35.00
"FISH","FIS1000-3317","Elbow",30.00,"0.5000 ",15.00,0.00,0.00,0.00,0.00,0.00,15.00
"FISH","FIS1000-3416","Screw Axle",7.00,"0.5000 ",3.50,0.00,0.00,0.00,0.00,0.00,3.50
"FISH","FIS1000-3418","Nipple",20.00,"0.5000 ",10.00,0.00,0.00,0.00,0.00,0.00,10.00
"FISH","FIS1000-5001","Washer Bonnet Nut",2.00,"0.5000 ",1.00,0.00,0.00,0.00,0.00,0.00,1.00
"FISH","FIS1000-5003","Seat Washer",0.80,"0.5000 ",0.40,0.00,0.00,0.00,0.00,0.00,0.40
"FISH","FIS1000-5005","Oring Lift Pin",0.80,"0.5000 ",0.40,0.00,0.00,0.00,0.00,0.00,0.40
"FISH","FIS1000-5006","Washer Seat",0.80,"0.5000 ",0.40,0.00,0.00,0.00,0.00,0.00,0.40
"FISH","FIS1000-5008","Oring",0.80,"0.5000 ",0.40,0.00,0.00,0.00,0.00,0.00,0.40
"FISH","FIS1000-6001","Spring",3.00,"0.5000 ",1.50,0.00,0.00,0.00,0.00,0.00,1.50
"FISH","FIS1000-7001","Nut Jam Cylinder",0.80,"0.5000 ",0.40,0.00,0.00,0.00,0.00,0.00,0.40
"FISH","FIS1000-7502","Screw Seat",1.00,"0.5000 ",0.50,0.00,0.00,0.00,0.00,0.00,0.50
"FISH","FIS1000-8001","Insert",9.00,"0.5000 ",4.50,0.00,0.00,0.00,0.00,0.00,4.50
